ImageUrlS,ImageUrlM,ImageUrlL,ISBN,ISBN13,Title,Author,PublicationYear,Publisher,Rating,Quantity
http://images.amazon.com/images/P/0684177730.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684177730.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684177730.01.LZZZZZZZ.jpg,0684177730,9780684177731.0,The SKULL BENEATH THE SKIN,P. D. James,1982,Scribner,0.0,3
http://images.amazon.com/images/P/0684180200.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684180200.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684180200.01.LZZZZZZZ.jpg,0684180200,9780684180205.0,NEW SHOE,Arthur William Upfield,1983,Scribner Paper Fiction,0.0,3
http://images.amazon.com/images/P/0743411269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743411269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743411269.01.LZZZZZZZ.jpg,0743411269,9780743411264.0,An Accidental Woman,Barbara Delinsky,2003,Pocket Books,3.2,3
http://images.amazon.com/images/P/0743470389.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743470389.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743470389.01.LZZZZZZZ.jpg,0743470389,9780743470384.0,The Snow Garden,Christopher Rice,2004,Pocket Star,1.7,3
http://images.amazon.com/images/P/0767905938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767905938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767905938.01.LZZZZZZZ.jpg,0767905938,9780767905930.0,A Year by the Sea: Thoughts of an Unfinished Woman,Joan Anderson,2000,Broadway Books,3.9,3
http://images.amazon.com/images/P/0800706544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0800706544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0800706544.01.LZZZZZZZ.jpg,0800706544,9780800706548.0,Though I walk through the valley,Vance Havner,1974,F. H. Revell,0.0,3
http://images.amazon.com/images/P/0801096677.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0801096677.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0801096677.01.LZZZZZZZ.jpg,0801096677,9780801096679.0,Victorious Christians You Should Know,Warren W. Wiersbe,1984,Baker Book House,0.0,3
http://images.amazon.com/images/P/0849953014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0849953014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0849953014.01.LZZZZZZZ.jpg,0849953014,9780849953019.0,Life Lessons: Book Of Hebrews,Max Lucado,1997,W Publishing Group,0.0,3
http://images.amazon.com/images/P/0891091963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0891091963.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0891091963.01.LZZZZZZZ.jpg,0891091963,9780891091967.0,Inside out,Lawrence J Crabb,1988,NavPress,2.6,3
http://images.amazon.com/images/P/0915811537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0915811537.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0915811537.01.LZZZZZZZ.jpg,0915811537,9780915811533.0,Son Rise: The Miracle Continues,Barry Neil Kaufman,1994,Pub Group West,3.0,3
http://images.amazon.com/images/P/0927545373.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0927545373.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0927545373.01.LZZZZZZZ.jpg,0927545373,9780927545372.0,Unveiled at Last,Bob Sjogren,1988,YWAM Publishing,0.0,3
http://images.amazon.com/images/P/1575024179.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1575024179.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1575024179.01.LZZZZZZZ.jpg,1575024179,9781575024172.0,The Day I Almost Quit,Frederick J. Moody,1997,F.J. Moody,0.0,3
http://images.amazon.com/images/P/1880185008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1880185008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1880185008.01.LZZZZZZZ.jpg,1880185008,9781880185001.0,"Serving As Senders: How to Care for Your Missionaries While They Are Preparing to Go, While They Are on the Field, When They Return Home",Neal Pirolo,1991,Emmaus Road Intl,5.0,3
http://images.amazon.com/images/P/0140345809.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140345809.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140345809.01.LZZZZZZZ.jpg,0140345809,9780140345803.0,House of Stairs,William Sleator,1991,Puffin Books,2.5,3
http://images.amazon.com/images/P/0156528207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156528207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156528207.01.LZZZZZZZ.jpg,0156528207,9780156528207.0,The Little Prince,Antoine de Saint-ExupÃ©ry,1968,Harcourt,5.8,3
http://images.amazon.com/images/P/0380012863.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380012863.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380012863.01.LZZZZZZZ.jpg,0380012863,9780380012862.0,Jonathan Livingston Seagull,Richard Bach,1976,Avon,3.9,3
http://images.amazon.com/images/P/0451154916.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451154916.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451154916.01.LZZZZZZZ.jpg,0451154916,9780451154910.0,The Crystal Handbook,Kevin Sullivan,1996,Signet Book,0.8,3
http://images.amazon.com/images/P/0785815147.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0785815147.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0785815147.01.LZZZZZZZ.jpg,0785815147,9780785815143.0,Simple Wicca (Simple Wisdom Book),Michele Morgan,2002,Castle Books,3.6,3
http://images.amazon.com/images/P/0875421288.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0875421288.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0875421288.01.LZZZZZZZ.jpg,0875421288,9780875421285.0,"The Complete Book of Incense, Oils &amp; Brews (Llewellyn's Practical Magick)","Scott, Cunningham",1989,Llewellyn Publications,5.0,3
http://images.amazon.com/images/P/1567184294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567184294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567184294.01.LZZZZZZZ.jpg,1567184294,9781567184297.0,"The Western Mysteries: An Encyclopedic Guide to the Sacred Languages &amp; Magickal Systems of the World : The Key of It All, Book II (Key of It All)",David Allen Hulse,2000,Llewellyn Publications,2.2,3
http://images.amazon.com/images/P/1862047626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1862047626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1862047626.01.LZZZZZZZ.jpg,1862047626,9781862047624.0,New Perspectives: Runes,Bernard King,2000,Harper Collins - UK,5.7,3
http://images.amazon.com/images/P/0020437501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020437501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0020437501.01.LZZZZZZZ.jpg,0020437501,9780020437505.0,Rosie'S Walk,Pat Hutchins,1971,Aladdin,0.0,3
http://images.amazon.com/images/P/0198320264.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0198320264.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0198320264.01.LZZZZZZZ.jpg,0198320264,9780198320265.0,Julius Caesar (Oxford School Shakespeare),William Shakespeare,2001,Oxford University Press,2.8,3
http://images.amazon.com/images/P/0373196989.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373196989.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373196989.01.LZZZZZZZ.jpg,0373196989,9780373196982.0,"Santa Brought A Son : Marrying The Boss's Daughter (Silhouette Romance, 1698)",Melissa McClone,2003,Silhouette,6.0,3
http://images.amazon.com/images/P/0373245580.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373245580.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373245580.01.LZZZZZZZ.jpg,0373245580,9780373245581.0,"Marry Me ... Again   Montana Mavericks (Silhouette Special Edition, 1558)",Cheryl St. John,2003,Silhouette,1.0,3
http://images.amazon.com/images/P/0451527747.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451527747.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451527747.01.LZZZZZZZ.jpg,0451527747,9780451527745.0,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,2000,Signet Classics,2.9,3
http://images.amazon.com/images/P/0671867113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867113.01.LZZZZZZZ.jpg,0671867113,9780671867119.0,Moonlight Becomes You,Mary Higgins Clark,1997,Pocket,2.9,3
http://images.amazon.com/images/P/0812504208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812504208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812504208.01.LZZZZZZZ.jpg,0812504208,9780812504200.0,The Adventures of Tom Sawyer,Mark Twain,1989,Tor Books,3.7,3
http://images.amazon.com/images/P/0060173289.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060173289.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060173289.01.LZZZZZZZ.jpg,0060173289,9780060173289.0,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins,3.5,3
http://images.amazon.com/images/P/0060973897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060973897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060973897.01.LZZZZZZZ.jpg,0060973897,9780060973896.0,Lakota Woman,Dog Mary Crow,1991,Perennial,3.5,3
http://images.amazon.com/images/P/0140104682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140104682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140104682.01.LZZZZZZZ.jpg,0140104682,9780140104684.0,"Heroes of Their Own Lives: The Politics and History of Family Violence, Boston 1880-1960",Linda Gordon,1989,Penguin USA,3.0,3
http://images.amazon.com/images/P/0312143370.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312143370.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312143370.01.LZZZZZZZ.jpg,0312143370,9780312143374.0,The Florence King Reader,Florence King,1996,St. Martin's Press,1.4,3
http://images.amazon.com/images/P/0316666343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316666343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316666343.01.LZZZZZZZ.jpg,0316666343,9780316666343.0,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",4.5,3
http://images.amazon.com/images/P/0440224675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224675.01.LZZZZZZZ.jpg,0440224675,9780440224679.0,Hannibal,Thomas Harris,2000,Dell Publishing Company,2.5,3
http://images.amazon.com/images/P/0449002632.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449002632.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449002632.01.LZZZZZZZ.jpg,0449002632,9780449002636.0,London : The Novel,EDWARD RUTHERFURD,1998,Fawcett,2.8,3
http://images.amazon.com/images/P/0449213773.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449213773.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449213773.01.LZZZZZZZ.jpg,0449213773,9780449213773.0,Life Before Man,Margaret Atwood,1990,Fawcett Books,1.6,3
http://images.amazon.com/images/P/0452279690.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452279690.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452279690.01.LZZZZZZZ.jpg,0452279690,9780452279698.0,Cavedweller,Dorothy Allison,1999,Plume Books,2.3,3
http://images.amazon.com/images/P/0553569058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553569058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553569058.01.LZZZZZZZ.jpg,0553569058,9780553569056.0,The Robber Bride,Margaret Atwood,1995,Bantam,1.7,3
http://images.amazon.com/images/P/0679427430.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679427430.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679427430.01.LZZZZZZZ.jpg,0679427430,9780679427438.0,Wouldn't Take Nothing for My Journey Now,MAYA ANGELOU,1993,Random House,2.4,3
http://images.amazon.com/images/P/0679725393.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679725393.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679725393.01.LZZZZZZZ.jpg,0679725393,9780679725398.0,The House of Mirth (Library of America),Edith Wharton,1990,Vintage Books USA,9.0,3
http://images.amazon.com/images/P/0802114369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802114369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802114369.01.LZZZZZZZ.jpg,0802114369,9780802114365.0,Ohitika Woman,Mary Brave Bird,1993,Pub Group West,3.4,3
http://images.amazon.com/images/P/0803233019.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0803233019.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0803233019.01.LZZZZZZZ.jpg,0803233019,9780803233010.0,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,John G. Neihardt,1988,University of Nebraska Press,0.0,3
http://images.amazon.com/images/P/0819154946.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0819154946.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0819154946.01.LZZZZZZZ.jpg,0819154946,9780819154941.0,The Community in America,Roland Warren,1987,University Press of America,8.0,3
http://images.amazon.com/images/P/0897322339.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0897322339.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0897322339.01.LZZZZZZZ.jpg,0897322339,9780897322331.0,"The Best in Tent Camping: Smoky Mountains : A Guide for Campers Who Hate Rvs, Concrete Slabs, and Loud Portable Stereos (Best in Tent Camping Colorado)",Johnny Molloy,1997,Globe Pequot Pr,7.0,3
http://images.amazon.com/images/P/0940322978.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0940322978.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0940322978.01.LZZZZZZZ.jpg,0940322978,9780940322974.0,Mawrdew Czgowchwz (New York Review Books Classics),James McCourt,2002,New York Review of Books,4.0,3
http://images.amazon.com/images/P/1573225126.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573225126.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573225126.01.LZZZZZZZ.jpg,1573225126,9781573225120.0,Prozac Nation: Young and Depressed in America : A Memoir,Elizabeth Wurtzel,1997,Riverhead Books,3.5,3
http://images.amazon.com/images/P/1579651658.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1579651658.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1579651658.01.LZZZZZZZ.jpg,1579651658,9781579651657.0,The Journey From Here,Bill Bradley,2000,Artisan Publishers,4.0,3
http://images.amazon.com/images/P/1878424319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1878424319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1878424319.01.LZZZZZZZ.jpg,1878424319,9781878424310.0,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,1997,Amber-Allen Publishing,3.5,3
http://images.amazon.com/images/P/8401351421.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8401351421.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8401351421.01.LZZZZZZZ.jpg,8401351421,9788401351426.0,El desarrollo de Leonardo da Vinci (BiografÃ­as y memorias),Luis Racionero,1986,Plaza &amp; JanÃ©s,0.0,3
http://images.amazon.com/images/P/8423324311.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8423324311.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8423324311.01.LZZZZZZZ.jpg,8423324311,9788423324316.0,Gastronomia divina (L'Ã¡ncora),Eugeni Perea SimÃ³n,1994,Destino,0.0,3
http://images.amazon.com/images/P/8427007450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8427007450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8427007450.01.LZZZZZZZ.jpg,8427007450,9788427007451.0,Desaparecido: LA Autentica Historia De LA Ejecucion De Charles Horman,Thomas Hauser,1982,Lectorum Pubns (J),5.0,3
http://images.amazon.com/images/P/8429734996.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8429734996.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8429734996.01.LZZZZZZZ.jpg,8429734996,9788429734997.0,Hotel Europa (El BalancÃ­),VicenÃ§ Villatoro,1992,Edicions 62,0.0,3
http://images.amazon.com/images/P/8429736131.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8429736131.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8429736131.01.LZZZZZZZ.jpg,8429736131,9788429736137.0,La dona dels ulls de pluja: Barcelona anys 90 (El BalancÃ­),VÃ­ctor Mora,1993,Edicions 62,0.0,3
http://images.amazon.com/images/P/8440616252.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8440616252.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8440616252.01.LZZZZZZZ.jpg,8440616252,9788440616258.0,El paraÃ­so (Tiempos modernos),Elena Castedo,1991,"Editiones B, Grupo Zeta",0.0,3
http://images.amazon.com/images/P/8472224260.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8472224260.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8472224260.01.LZZZZZZZ.jpg,8472224260,9788472224261.0,Negra i consentida (ColÂ¨lecciÃ³ El Mirall),OfÃ¨lia Dracs,1983,Laia,0.0,3
http://images.amazon.com/images/P/8472227421.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8472227421.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8472227421.01.LZZZZZZZ.jpg,8472227421,9788472227422.0,Essa efa (ColÂ¨lecciÃ³ El Mirall i el temps),OfÃ¨lia Dracs,1985,Editorial Laia,0.0,3
http://images.amazon.com/images/P/8474103347.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8474103347.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8474103347.01.LZZZZZZZ.jpg,8474103347,9788474103342.0,Espurnes de sang (La Negra),Antoni Serra,1987,Edicions de la Magrana,3.5,3
http://images.amazon.com/images/P/8475960936.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8475960936.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8475960936.01.LZZZZZZZ.jpg,8475960936,9788475960937.0,Les llengÃ¼es d'Africa (Biblioteca universal EmpÃºries),M. Carme Junyent,1986,Editorial EmpÃºries,9.0,3
http://images.amazon.com/images/P/8477830029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8477830029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8477830029.01.LZZZZZZZ.jpg,8477830029,9788477830023.0,TrÃ nsit (Area contemporÃ nia),Jaume CapÃ³,1987,Area,0.0,3
http://images.amazon.com/images/P/8478091246.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8478091246.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8478091246.01.LZZZZZZZ.jpg,8478091246,9788478091249.0,L'home del sac,MÃ rius Serra,1990,Columna,0.0,3
http://images.amazon.com/images/P/8478097732.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8478097732.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8478097732.01.LZZZZZZZ.jpg,8478097732,9788478097739.0,GrÃ cies per la propina (Columna),Ferran Torrent,1995,Columna,0.0,3
http://images.amazon.com/images/P/8478098267.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8478098267.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8478098267.01.LZZZZZZZ.jpg,8478098267,9788478098262.0,El dia que es va cremar el Liceu (La primera Columna),Joan Agut,1995,Columna,9.0,3
http://images.amazon.com/images/P/8478800336.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8478800336.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8478800336.01.LZZZZZZZ.jpg,8478800336,9788478800339.0,CÃ³mo ser una mujer y no morir en el intento (ColecciÃ³n El Papagayo),Carmen Rico-Godoy,1990,Ediciones Temas de Hoy,3.6,3
http://images.amazon.com/images/P/8478884963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8478884963.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8478884963.01.LZZZZZZZ.jpg,8478884963,9788478884964.0,Una casa en Irlanda,Maeve Binchy,1999,Salamandra,9.0,3
http://images.amazon.com/images/P/8483002523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8483002523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8483002523.01.LZZZZZZZ.jpg,8483002523,9788483002520.0,La mirada del tafur (ColÂ¨lecciÃ³ clÃ ssica),Ferran Torrent,1997,Columna,1.7,3
http://images.amazon.com/images/P/8486433193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8486433193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8486433193.01.LZZZZZZZ.jpg,8486433193,9788486433192.0,Amorrada al pilÃ³ (Columna),Maria JaÃ©n,1986,Columna,2.5,3
http://images.amazon.com/images/P/0600586898.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0600586898.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0600586898.01.LZZZZZZZ.jpg,0600586898,9780600586890.0,Blur (Melody Maker),Paul Lester,1995,Hal Leonard Corp,6.0,3
http://images.amazon.com/images/P/1853260622.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260622.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853260622.01.LZZZZZZZ.jpg,1853260622,9781853260629.0,War and Peace (Wordsworth Classics),Leo Tolstoy,1997,NTC/Contemporary Publishing Company,2.8,3
http://images.amazon.com/images/P/1857938011.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1857938011.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1857938011.01.LZZZZZZZ.jpg,1857938011,9781857938012.0,A-Z of Behaving Badly,Simon Nye,1996,Trafalgar Square,6.0,3
http://images.amazon.com/images/P/0060804157.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060804157.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060804157.01.LZZZZZZZ.jpg,0060804157,9780060804152.0,He Understanding Masculine Psychology,Robert A Johnson,1977,Harpercollins Publisher,0.0,3
http://images.amazon.com/images/P/8466601090.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8466601090.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8466601090.01.LZZZZZZZ.jpg,8466601090,9788466601092.0,Las DOS Muertes De Gardel (Ficcionario),Horacio Vazquez-Rial,2002,Ediciones B,0.0,3
http://images.amazon.com/images/P/0140382658.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140382658.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140382658.01.LZZZZZZZ.jpg,0140382658,9780140382655.0,You Can Surf the Net: Your Guide to the World of the Internet,Marc Gascoigne,1996,Puffin Books,1.7,3
http://images.amazon.com/images/P/0152012966.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0152012966.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0152012966.01.LZZZZZZZ.jpg,0152012966,9780152012960.0,I Want to Be...a Veterinarian (I Want to Be... Series),Stephanie Maze,1997,Harcourt,0.0,3
http://images.amazon.com/images/P/0312283784.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312283784.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312283784.01.LZZZZZZZ.jpg,0312283784,9780312283780.0,Alice's Tulips,Sandra Dallas,2001,St. Martin's Griffin,5.3,3
http://images.amazon.com/images/P/0345297709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345297709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345297709.01.LZZZZZZZ.jpg,0345297709,9780345297709.0,Centaur Aisle,Piers Anthony,1982,Ballantine Books,2.8,3
http://images.amazon.com/images/P/0345313097.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345313097.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345313097.01.LZZZZZZZ.jpg,0345313097,9780345313096.0,Crewel Lye,Piers Anthony,1985,Ballantine Books,2.8,3
http://images.amazon.com/images/P/0345335465.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345335465.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345335465.01.LZZZZZZZ.jpg,0345335465,9780345335463.0,Dragonflight (Dragonriders of Pern Trilogy (Paperback)),Anne McCaffrey,1991,Del Rey Books,3.6,3
http://images.amazon.com/images/P/0345416848.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345416848.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345416848.01.LZZZZZZZ.jpg,0345416848,9780345416841.0,Last Sword of Power (Stones of Power),David Gemmell,1997,Del Rey Books,0.0,3
http://images.amazon.com/images/P/0385333404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385333404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385333404.01.LZZZZZZZ.jpg,0385333404,9780385333405.0,Dating Big Bird,Laura Zigman,2000,Dial Books,0.8,3
http://images.amazon.com/images/P/0449212084.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212084.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212084.01.LZZZZZZZ.jpg,0449212084,9780449212080.0,Murder at the Kennedy Center (Capital Crime Mysteries),Margaret Truman,1990,Fawcett Books,1.3,3
http://images.amazon.com/images/P/0553582682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582682.01.LZZZZZZZ.jpg,0553582682,9780553582680.0,"Guinness World Records 2000 (Guinness Book of Records, 2000)",Nic Kynaston,2000,Bantam Books,3.8,3
http://images.amazon.com/images/P/0590947257.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590947257.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590947257.01.LZZZZZZZ.jpg,0590947257,9780590947251.0,Forever Amber Brown (Amber Brown (Paperback)),Paula Danziger,1997,Jump at the Sun,1.8,3
http://images.amazon.com/images/P/0786913878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786913878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786913878.01.LZZZZZZZ.jpg,0786913878,9780786913879.0,Pool of Radiance: The Ruins of Myth Drannor (Forgotten Realms),Carrie Bebris,2001,Wizards of the Coast,2.3,3
http://images.amazon.com/images/P/0801491827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0801491827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0801491827.01.LZZZZZZZ.jpg,0801491827,9780801491825.0,"Feminism and Suffrage: The Emergence of an Independent Women's Movement in America, 1848-1869",Ellen Carol Dubois,1980,Cornell University Press,3.0,3
http://images.amazon.com/images/P/0816729913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0816729913.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0816729913.01.LZZZZZZZ.jpg,0816729913,9780816729913.0,Why Are Boys So Weird (Tales from Third Grade),Candice F. Ransom,1993,Troll Communications Llc,3.0,3
